best_makespan, current_makespan, current_temp, equal_count, first_op_moved, iter_number_in_temp, iter_per_temp, last_op_moved, longer_count, max_temperature, min_temperature, move_direction, moves, num_jobs, num_machines, num_operations, operation_duration, selected_machine, shorter_count, should_accept, switch_operation_1, temp_change_ratio, violates_constraint, worst_makespan, 
10172, 10172, 10.0, 0, False, 27, 100, False, 2, 10.0, 4.5, right, 2, 100, 20, 20.0, 70.0, 5, 0, True, 96, 0.9, True, 10416, 
10172, 10172, 10.0, 1, False, 28, 100, False, 11, 10.0, 4.5, right, 51, 100, 20, 20.0, 82.0, 1, 39, True, 47, 0.9, True, 10416, 
10172, 10172, 10.0, 0, False, 29, 100, False, 5, 10.0, 4.5, right, 8, 100, 20, 20.0, 41.0, 8, 3, True, 84, 0.9, True, 10416, 
10172, 10172, 10.0, 0, False, 30, 100, False, 33, 10.0, 4.5, left, 70, 100, 20, 20.0, 54.0, 16, 37, True, 81, 0.9, True, 10416, 
10172, 10172, 10.0, 1, False, 31, 100, False, 19, 10.0, 4.5, left, 22, 100, 20, 20.0, 7.0, 10, 2, True, 47, 0.9, True, 10416, 
10172, 10172, 10.0, 0, False, 32, 100, False, 2, 10.0, 4.5, right, 55, 100, 20, 20.0, 98.0, 7, 53, True, 24, 0.9, True, 10416, 
10172, 10172, 10.0, 0, False, 33, 100, False, 13, 10.0, 4.5, left, 27, 100, 20, 20.0, 53.0, 17, 14, True, 73, 0.9, True, 10416, 
10172, 10172, 10.0, 0, False, 34, 100, False, 4, 10.0, 4.5, right, 29, 100, 20, 20.0, 80.0, 6, 25, True, 2, 0.9, True, 10416, 
10172, 10645, 10.0, 0, False, 35, 100, False, 4, 10.0, 4.5, left, 5, 100, 20, 20.0, 70.0, 3, 1, False, 7, 0.9, False, 10645, 
10172, 10172, 10.0, 0, False, 36, 100, False, 38, 10.0, 4.5, right, 41, 100, 20, 20.0, 28.0, 17, 3, True, 10, 0.9, True, 10645, 
10172, 10172, 10.0, 1, False, 37, 100, False, 36, 10.0, 4.5, left, 37, 100, 20, 20.0, 5.0, 6, 0, True, 41, 0.9, True, 10645, 
10172, 10172, 10.0, 0, False, 38, 100, False, 2, 10.0, 4.5, left, 2, 100, 20, 20.0, 11.0, 15, 0, True, 35, 0.9, False, 10645, 
10172, 10172, 10.0, 0, False, 39, 100, False, 0, 10.0, 4.5, left, 25, 100, 20, 20.0, 97.0, 13, 25, True, 71, 0.9, True, 10645, 
10172, 10172, 10.0, 0, False, 40, 100, False, 33, 10.0, 4.5, left, 39, 100, 20, 20.0, 22.0, 4, 6, True, 47, 0.9, True, 10645, 
10172, 10172, 10.0, 1, False, 41, 100, False, 7, 10.0, 4.5, right, 20, 100, 20, 20.0, 59.0, 8, 12, True, 69, 0.9, True, 10645, 
10172, 10172, 10.0, 0, False, 42, 100, False, 0, 10.0, 4.5, right, 1, 100, 20, 20.0, 38.0, 5, 1, True, 93, 0.9, False, 10645, 
10172, 10172, 10.0, 0, False, 43, 100, False, 7, 10.0, 4.5, left, 19, 100, 20, 20.0, 62.0, 16, 12, True, 21, 0.9, True, 10645, 
10172, 10172, 10.0, 0, False, 44, 100, False, 16, 10.0, 4.5, left, 16, 100, 20, 20.0, 2.0, 16, 0, True, 29, 0.9, True, 10645, 
10172, 10172, 10.0, 0, False, 45, 100, False, 0, 10.0, 4.5, right, 22, 100, 20, 20.0, 98.0, 2, 22, True, 65, 0.9, True, 10645, 
10172, 10172, 10.0, 1, False, 46, 100, False, 11, 10.0, 4.5, right, 17, 100, 20, 20.0, 37.0, 4, 5, True, 69, 0.9, True, 10645, 
10172, 10172, 10.0, 1, False, 47, 100, False, 10, 10.0, 4.5, right, 11, 100, 20, 20.0, 10.0, 17, 0, True, 85, 0.9, True, 10645, 
10172, 10172, 10.0, 0, False, 48, 100, False, 0, 10.0, 4.5, right, 3, 100, 20, 20.0, 76.0, 14, 3, True, 20, 0.9, False, 10645, 
10172, 10172, 10.0, 1, False, 49, 100, False, 3, 10.0, 4.5, left, 5, 100, 20, 20.0, 30.0, 1, 1, True, 27, 0.9, False, 10645, 
10172, 10172, 10.0, 0, False, 50, 100, False, 24, 10.0, 4.5, left, 25, 100, 20, 20.0, 10.0, 17, 1, True, 85, 0.9, True, 10645, 
10172, 10172, 10.0, 0, False, 51, 100, False, 39, 10.0, 4.5, right, 45, 100, 20, 20.0, 13.0, 17, 6, True, 48, 0.9, True, 10645, 
10172, 10172, 10.0, 1, False, 52, 100, False, 27, 10.0, 4.5, left, 78, 100, 20, 20.0, 60.0, 19, 50, True, 87, 0.9, True, 10645, 
10172, 10172, 10.0, 0, False, 53, 100, False, 1, 10.0, 4.5, left, 3, 100, 20, 20.0, 68.0, 5, 2, True, 4, 0.9, False, 10645, 
10172, 10172, 10.0, 1, False, 54, 100, False, 59, 10.0, 4.5, left, 80, 100, 20, 20.0, 27.0, 11, 20, True, 95, 0.9, True, 10645, 
10172, 10172, 10.0, 0, False, 55, 100, False, 23, 10.0, 4.5, right, 71, 100, 20, 20.0, 65.0, 18, 48, True, 27, 0.9, True, 10645, 
10172, 10172, 10.0, 0, False, 56, 100, False, 8, 10.0, 4.5, right, 36, 100, 20, 20.0, 75.0, 11, 28, True, 40, 0.9, True, 10645, 
10172, 10172, 10.0, 0, False, 57, 100, False, 4, 10.0, 4.5, right, 4, 100, 20, 20.0, 53.0, 5, 0, True, 85, 0.9, False, 10645, 
10172, 10172, 10.0, 1, False, 58, 100, False, 6, 10.0, 4.5, right, 57, 100, 20, 20.0, 80.0, 4, 50, True, 28, 0.9, True, 10645, 
10172, 10172, 10.0, 0, False, 59, 100, False, 4, 10.0, 4.5, right, 55, 100, 20, 20.0, 92.0, 14, 51, True, 1, 0.9, True, 10645, 
10172, 10172, 10.0, 0, False, 60, 100, False, 58, 10.0, 4.5, right, 58, 100, 20, 20.0, 2.0, 12, 0, True, 22, 0.9, True, 10645, 
10172, 10172, 10.0, 0, False, 61, 100, False, 31, 10.0, 4.5, right, 41, 100, 20, 20.0, 19.0, 18, 10, True, 37, 0.9, True, 10645, 
10172, 10172, 10.0, 0, False, 62, 100, False, 14, 10.0, 4.5, right, 14, 100, 20, 20.0, 3.0, 8, 0, True, 68, 0.9, True, 10645, 
10172, 10172, 10.0, 0, False, 63, 100, False, 0, 10.0, 4.5, right, 1, 100, 20, 20.0, 42.0, 10, 1, True, 96, 0.9, False, 10645, 
10172, 10172, 10.0, 0, False, 64, 100, False, 2, 10.0, 4.5, right, 2, 100, 20, 20.0, 22.0, 8, 0, True, 57, 0.9, False, 10645, 
10172, 10172, 10.0, 0, False, 65, 100, False, 1, 10.0, 4.5, left, 9, 100, 20, 20.0, 78.0, 5, 8, True, 73, 0.9, True, 10645, 
10172, 10438, 10.0, 1, False, 66, 100, False, 6, 10.0, 4.5, right, 10, 100, 20, 20.0, 52.0, 17, 3, False, 25, 0.9, False, 10645, 
10172, 10172, 10.0, 0, False, 67, 100, False, 4, 10.0, 4.5, right, 5, 100, 20, 20.0, 31.0, 10, 1, True, 78, 0.9, False, 10645, 
10172, 10172, 10.0, 0, False, 68, 100, False, 57, 10.0, 4.5, right, 61, 100, 20, 20.0, 8.0, 16, 4, True, 18, 0.9, True, 10645, 
10172, 10172, 10.0, 0, False, 69, 100, False, 1, 10.0, 4.5, right, 1, 100, 20, 20.0, 38.0, 12, 0, True, 98, 0.9, False, 10645, 
10172, 10172, 10.0, 0, False, 70, 100, False, 15, 10.0, 4.5, left, 36, 100, 20, 20.0, 46.0, 3, 21, True, 96, 0.9, True, 10645, 
10172, 10172, 10.0, 0, False, 71, 100, False, 25, 10.0, 4.5, right, 31, 100, 20, 20.0, 16.0, 19, 6, True, 40, 0.9, True, 10645, 
10172, 10172, 10.0, 0, False, 72, 100, False, 0, 10.0, 4.5, right, 1, 100, 20, 20.0, 65.0, 9, 1, True, 51, 0.9, False, 10645, 
10172, 10172, 10.0, 2, False, 73, 100, False, 26, 10.0, 4.5, left, 60, 100, 20, 20.0, 59.0, 8, 32, True, 71, 0.9, True, 10645, 
10172, 10196, 10.0, 0, False, 74, 100, False, 0, 10.0, 4.5, left, 8, 100, 20, 20.0, 96.0, 14, 8, False, 47, 0.9, False, 10645, 
10172, 10172, 10.0, 0, False, 75, 100, False, 0, 10.0, 4.5, right, 20, 100, 20, 20.0, 95.0, 11, 20, True, 52, 0.9, True, 10645, 
10172, 10578, 10.0, 0, False, 76, 100, False, 8, 10.0, 4.5, right, 9, 100, 20, 20.0, 9.0, 16, 1, False, 71, 0.9, False, 10645, 
10172, 10172, 10.0, 0, False, 77, 100, False, 3, 10.0, 4.5, right, 13, 100, 20, 20.0, 56.0, 19, 10, True, 56, 0.9, True, 10645, 
10172, 10172, 10.0, 0, False, 78, 100, False, 1, 10.0, 4.5, right, 4, 100, 20, 20.0, 73.0, 5, 3, True, 91, 0.9, False, 10645, 
10172, 10172, 10.0, 0, False, 79, 100, False, 0, 10.0, 4.5, right, 3, 100, 20, 20.0, 76.0, 1, 3, True, 91, 0.9, False, 10645, 
10172, 10172, 10.0, 0, False, 80, 100, False, 19, 10.0, 4.5, left, 24, 100, 20, 20.0, 20.0, 4, 5, True, 48, 0.9, True, 10645, 
10172, 10172, 10.0, 0, False, 81, 100, False, 2, 10.0, 4.5, right, 8, 100, 20, 20.0, 90.0, 9, 6, True, 84, 0.9, False, 10645, 
10172, 10281, 10.0, 0, False, 82, 100, False, 5, 10.0, 4.5, left, 5, 100, 20, 20.0, 10.0, 18, 0, False, 21, 0.9, False, 10645, 
10172, 10172, 10.0, 0, False, 83, 100, False, 4, 10.0, 4.5, left, 10, 100, 20, 20.0, 57.0, 16, 6, True, 53, 0.9, False, 10645, 
10172, 10172, 10.0, 0, False, 84, 100, False, 25, 10.0, 4.5, right, 27, 100, 20, 20.0, 20.0, 13, 2, True, 43, 0.9, True, 10645, 
10172, 10172, 10.0, 3, False, 85, 100, False, 17, 10.0, 4.5, right, 42, 100, 20, 20.0, 68.0, 2, 22, True, 56, 0.9, True, 10645, 
10172, 10461, 10.0, 0, False, 86, 100, False, 0, 10.0, 4.5, left, 7, 100, 20, 20.0, 91.0, 12, 7, False, 14, 0.9, False, 10645, 
10172, 10172, 10.0, 0, False, 87, 100, False, 14, 10.0, 4.5, right, 54, 100, 20, 20.0, 79.0, 18, 40, True, 2, 0.9, True, 10645, 
10172, 10172, 10.0, 0, False, 88, 100, False, 13, 10.0, 4.5, left, 36, 100, 20, 20.0, 68.0, 2, 23, True, 44, 0.9, True, 10645, 
10172, 10172, 10.0, 1, False, 89, 100, False, 12, 10.0, 4.5, right, 46, 100, 20, 20.0, 73.0, 8, 33, True, 52, 0.9, True, 10645, 
10172, 10172, 10.0, 1, False, 90, 100, False, 19, 10.0, 4.5, right, 24, 100, 20, 20.0, 24.0, 11, 4, True, 44, 0.9, True, 10645, 
10172, 10496, 10.0, 0, False, 91, 100, False, 3, 10.0, 4.5, left, 25, 100, 20, 20.0, 75.0, 17, 22, False, 49, 0.9, False, 10645, 
10172, 10172, 10.0, 1, False, 92, 100, False, 38, 10.0, 4.5, right, 40, 100, 20, 20.0, 2.0, 6, 1, True, 51, 0.9, True, 10645, 
10172, 10263, 10.0, 0, False, 93, 100, False, 4, 10.0, 4.5, left, 7, 100, 20, 20.0, 34.0, 6, 3, False, 25, 0.9, False, 10645, 
10172, 10172, 10.0, 0, False, 94, 100, False, 5, 10.0, 4.5, left, 15, 100, 20, 20.0, 61.0, 16, 10, True, 30, 0.9, True, 10645, 
10172, 10688, 10.0, 0, False, 95, 100, False, 6, 10.0, 4.5, left, 10, 100, 20, 20.0, 54.0, 2, 4, False, 16, 0.9, False, 10688, 
10172, 10172, 10.0, 0, False, 96, 100, False, 1, 10.0, 4.5, right, 11, 100, 20, 20.0, 81.0, 7, 10, True, 84, 0.9, True, 10688, 
10172, 10246, 10.0, 0, False, 97, 100, False, 3, 10.0, 4.5, right, 6, 100, 20, 20.0, 39.0, 9, 3, False, 36, 0.9, False, 10688, 
10172, 10172, 10.0, 0, False, 98, 100, False, 5, 10.0, 4.5, left, 14, 100, 20, 20.0, 65.0, 4, 9, True, 65, 0.9, True, 10688, 
10172, 10172, 10.0, 0, False, 99, 100, False, 8, 10.0, 4.5, left, 14, 100, 20, 20.0, 60.0, 19, 6, True, 87, 0.9, True, 10688, 
10172, 10172, 9.0, 0, False, 0, 100, False, 16, 10.0, 4.5, left, 48, 100, 20, 20.0, 67.0, 4, 32, True, 63, 0.9, True, 10688, 
10172, 10259, 9.0, 0, False, 1, 100, False, 2, 10.0, 4.5, right, 3, 100, 20, 20.0, 56.0, 8, 1, False, 63, 0.9, False, 10688, 
10172, 10172, 9.0, 0, False, 2, 100, False, 7, 10.0, 4.5, left, 15, 100, 20, 20.0, 40.0, 5, 8, True, 34, 0.9, True, 10688, 
10172, 10172, 9.0, 0, False, 3, 100, False, 2, 10.0, 4.5, right, 3, 100, 20, 20.0, 41.0, 10, 1, True, 88, 0.9, False, 10688, 
10172, 10172, 9.0, 0, False, 4, 100, False, 12, 10.0, 4.5, left, 13, 100, 20, 20.0, 5.0, 19, 1, True, 46, 0.9, True, 10688, 
10172, 10172, 9.0, 1, False, 5, 100, False, 13, 10.0, 4.5, left, 38, 100, 20, 20.0, 68.0, 17, 24, True, 52, 0.9, True, 10688, 
10172, 10172, 9.0, 0, False, 6, 100, False, 24, 10.0, 4.5, left, 53, 100, 20, 20.0, 56.0, 19, 29, True, 56, 0.9, True, 10688, 
10172, 10172, 9.0, 1, False, 7, 100, False, 58, 10.0, 4.5, left, 61, 100, 20, 20.0, 3.0, 9, 2, True, 76, 0.9, True, 10688, 
10172, 10172, 9.0, 0, False, 8, 100, False, 4, 10.0, 4.5, right, 36, 100, 20, 20.0, 81.0, 15, 32, True, 49, 0.9, True, 10688, 
10172, 10186, 9.0, 0, False, 9, 100, False, 10, 10.0, 4.5, right, 10, 100, 20, 20.0, 2.0, 6, 0, False, 51, 0.9, False, 10688, 
10172, 10172, 9.0, 0, False, 10, 100, False, 1, 10.0, 4.5, left, 23, 100, 20, 20.0, 82.0, 10, 22, True, 89, 0.9, True, 10688, 
10172, 10172, 9.0, 0, False, 11, 100, False, 0, 10.0, 4.5, right, 2, 100, 20, 20.0, 56.0, 16, 2, True, 89, 0.9, False, 10688, 
10172, 10449, 9.0, 0, False, 12, 100, False, 0, 10.0, 4.5, right, 7, 100, 20, 20.0, 96.0, 6, 7, False, 90, 0.9, False, 10688, 
10172, 10223, 9.0, 0, False, 13, 100, False, 1, 10.0, 4.5, right, 1, 100, 20, 20.0, 61.0, 7, 0, False, 27, 0.9, False, 10688, 
10172, 10172, 9.0, 0, False, 14, 100, False, 30, 10.0, 4.5, left, 32, 100, 20, 20.0, 15.0, 17, 2, True, 38, 0.9, True, 10688, 
10172, 10172, 9.0, 0, False, 15, 100, False, 1, 10.0, 4.5, right, 4, 100, 20, 20.0, 56.0, 8, 3, True, 14, 0.9, False, 10688, 
10172, 10172, 9.0, 0, False, 16, 100, False, 2, 10.0, 4.5, right, 2, 100, 20, 20.0, 35.0, 14, 0, True, 93, 0.9, False, 10688, 
10172, 10172, 9.0, 1, False, 17, 100, False, 1, 10.0, 4.5, right, 48, 100, 20, 20.0, 97.0, 18, 46, True, 12, 0.9, True, 10688, 
10172, 10172, 9.0, 0, False, 18, 100, False, 3, 10.0, 4.5, left, 61, 100, 20, 20.0, 94.0, 16, 58, True, 79, 0.9, True, 10688, 
10172, 10172, 9.0, 0, False, 19, 100, False, 29, 10.0, 4.5, right, 36, 100, 20, 20.0, 21.0, 6, 7, True, 21, 0.9, True, 10688, 
10172, 10172, 9.0, 0, False, 20, 100, False, 2, 10.0, 4.5, right, 20, 100, 20, 20.0, 59.0, 4, 18, True, 74, 0.9, True, 10688, 
10172, 10172, 9.0, 0, False, 21, 100, False, 3, 10.0, 4.5, right, 22, 100, 20, 20.0, 88.0, 10, 19, True, 49, 0.9, True, 10688, 
10172, 10172, 9.0, 1, False, 22, 100, False, 21, 10.0, 4.5, left, 53, 100, 20, 20.0, 58.0, 19, 31, True, 81, 0.9, True, 10688, 
10172, 10172, 9.0, 0, False, 23, 100, False, 13, 10.0, 4.5, right, 55, 100, 20, 20.0, 76.0, 11, 42, True, 35, 0.9, True, 10688, 
10172, 10172, 9.0, 0, False, 24, 100, False, 3, 10.0, 4.5, left, 4, 100, 20, 20.0, 48.0, 9, 1, True, 87, 0.9, False, 10688, 
10172, 10172, 9.0, 2, False, 25, 100, False, 3, 10.0, 4.5, right, 67, 100, 20, 20.0, 92.0, 19, 62, True, 1, 0.9, True, 10688, 
10172, 10172, 9.0, 0, False, 26, 100, False, 3, 10.0, 4.5, left, 9, 100, 20, 20.0, 65.0, 12, 6, True, 19, 0.9, False, 10688, 
10172, 10172, 9.0, 0, False, 27, 100, False, 4, 10.0, 4.5, right, 22, 100, 20, 20.0, 73.0, 10, 18, True, 68, 0.9, True, 10688, 
10172, 10172, 9.0, 0, False, 28, 100, False, 11, 10.0, 4.5, left, 16, 100, 20, 20.0, 42.0, 2, 5, True, 35, 0.9, False, 10688, 
10172, 10172, 9.0, 0, False, 29, 100, False, 27, 10.0, 4.5, left, 39, 100, 20, 20.0, 31.0, 12, 12, True, 49, 0.9, True, 10688, 
10172, 10172, 9.0, 0, False, 30, 100, False, 6, 10.0, 4.5, left, 16, 100, 20, 20.0, 49.0, 5, 10, True, 37, 0.9, True, 10688, 
10172, 10172, 9.0, 0, False, 31, 100, False, 12, 10.0, 4.5, right, 25, 100, 20, 20.0, 53.0, 15, 13, True, 64, 0.9, True, 10688, 
10172, 10172, 9.0, 1, False, 32, 100, False, 11, 10.0, 4.5, right, 31, 100, 20, 20.0, 47.0, 10, 19, True, 21, 0.9, True, 10688, 
10172, 10172, 9.0, 0, False, 33, 100, False, 7, 10.0, 4.5, left, 19, 100, 20, 20.0, 46.0, 10, 12, True, 33, 0.9, True, 10688, 
10172, 10172, 9.0, 0, False, 34, 100, False, 11, 10.0, 4.5, right, 22, 100, 20, 20.0, 59.0, 15, 11, True, 35, 0.9, True, 10688, 
10172, 10172, 9.0, 0, False, 35, 100, False, 7, 10.0, 4.5, right, 10, 100, 20, 20.0, 43.0, 4, 3, True, 86, 0.9, False, 10688, 
10172, 10768, 9.0, 0, False, 36, 100, False, 4, 10.0, 4.5, left, 11, 100, 20, 20.0, 47.0, 10, 7, False, 21, 0.9, False, 10768, 
10172, 10172, 9.0, 0, False, 37, 100, False, 3, 10.0, 4.5, right, 58, 100, 20, 20.0, 95.0, 7, 55, True, 18, 0.9, True, 10768, 
10172, 10172, 9.0, 0, False, 38, 100, False, 29, 10.0, 4.5, right, 34, 100, 20, 20.0, 11.0, 5, 5, True, 64, 0.9, True, 10768, 
10172, 10172, 9.0, 0, False, 39, 100, False, 15, 10.0, 4.5, right, 31, 100, 20, 20.0, 56.0, 1, 16, True, 66, 0.9, True, 10768, 
10172, 10172, 9.0, 0, False, 40, 100, False, 12, 10.0, 4.5, left, 31, 100, 20, 20.0, 67.0, 3, 19, True, 39, 0.9, True, 10768, 
10172, 10172, 9.0, 0, False, 41, 100, False, 47, 10.0, 4.5, right, 70, 100, 20, 20.0, 40.0, 8, 23, True, 27, 0.9, True, 10768, 
10172, 10172, 9.0, 0, False, 42, 100, False, 11, 10.0, 4.5, right, 13, 100, 20, 20.0, 40.0, 19, 2, True, 72, 0.9, True, 10768, 
10172, 10172, 9.0, 0, False, 43, 100, False, 4, 10.0, 4.5, left, 10, 100, 20, 20.0, 49.0, 19, 6, True, 34, 0.9, True, 10768, 
10172, 10172, 9.0, 0, False, 44, 100, False, 20, 10.0, 4.5, left, 22, 100, 20, 20.0, 13.0, 8, 2, True, 40, 0.9, True, 10768, 
10172, 10807, 9.0, 0, False, 45, 100, False, 4, 10.0, 4.5, left, 5, 100, 20, 20.0, 39.0, 13, 1, False, 35, 0.9, False, 10807, 
10172, 10172, 9.0, 0, False, 46, 100, False, 3, 10.0, 4.5, right, 60, 100, 20, 20.0, 92.0, 3, 57, True, 29, 0.9, True, 10807, 
10172, 10172, 9.0, 2, False, 47, 100, False, 1, 10.0, 4.5, left, 3, 100, 20, 20.0, 41.0, 16, 0, True, 5, 0.9, False, 10807, 
10172, 10172, 9.0, 0, False, 48, 100, False, 0, 10.0, 4.5, left, 1, 100, 20, 20.0, 90.0, 11, 1, True, 4, 0.9, False, 10807, 
10172, 10172, 9.0, 0, False, 49, 100, False, 5, 10.0, 4.5, right, 28, 100, 20, 20.0, 73.0, 10, 23, True, 68, 0.9, True, 10807, 
10172, 10172, 9.0, 0, False, 50, 100, False, 3, 10.0, 4.5, left, 3, 100, 20, 20.0, 13.0, 13, 0, True, 6, 0.9, True, 10807, 
10172, 10172, 9.0, 0, False, 51, 100, False, 13, 10.0, 4.5, left, 22, 100, 20, 20.0, 48.0, 16, 9, True, 26, 0.9, True, 10807, 
10172, 10172, 9.0, 0, False, 52, 100, False, 2, 10.0, 4.5, left, 39, 100, 20, 20.0, 90.0, 10, 37, True, 59, 0.9, True, 10807, 
10172, 10172, 9.0, 0, False, 53, 100, False, 21, 10.0, 4.5, right, 21, 100, 20, 20.0, 3.0, 14, 0, True, 40, 0.9, True, 10807, 
10172, 10172, 9.0, 0, False, 54, 100, False, 15, 10.0, 4.5, left, 55, 100, 20, 20.0, 63.0, 10, 40, True, 66, 0.9, True, 10807, 
10172, 10172, 9.0, 1, False, 55, 100, False, 32, 10.0, 4.5, left, 50, 100, 20, 20.0, 27.0, 5, 17, True, 67, 0.9, True, 10807, 
10172, 10172, 9.0, 0, False, 56, 100, False, 1, 10.0, 4.5, left, 2, 100, 20, 20.0, 41.0, 4, 1, True, 6, 0.9, False, 10807, 
10172, 10172, 9.0, 0, True, 57, 100, False, 3, 10.0, 4.5, right, 59, 100, 20, 20.0, 95.0, 12, 56, True, 0, 0.9, True, 10807, 
10172, 10242, 9.0, 0, False, 58, 100, False, 0, 10.0, 4.5, right, 4, 100, 20, 20.0, 65.0, 9, 4, False, 69, 0.9, False, 10807, 
10172, 10172, 9.0, 0, False, 59, 100, False, 9, 10.0, 4.5, left, 18, 100, 20, 20.0, 60.0, 17, 9, True, 22, 0.9, True, 10807, 
10172, 10172, 9.0, 0, False, 60, 100, False, 6, 10.0, 4.5, left, 27, 100, 20, 20.0, 78.0, 16, 21, True, 46, 0.9, True, 10807, 
10172, 10172, 9.0, 1, False, 61, 100, False, 43, 10.0, 4.5, left, 50, 100, 20, 20.0, 19.0, 12, 6, True, 96, 0.9, True, 10807, 
10172, 10172, 9.0, 0, False, 62, 100, False, 23, 10.0, 4.5, right, 78, 100, 20, 20.0, 69.0, 9, 55, True, 6, 0.9, True, 10807, 
10172, 10185, 9.0, 0, False, 63, 100, False, 7, 10.0, 4.5, right, 7, 100, 20, 20.0, 6.0, 17, 0, True, 55, 0.9, False, 10807, 
